"","Area_code","Region","sub_region","Year","Decade","Emploi_nb_EASD","Emploi_share_FAO","Emploi_nb_FAO","Emploi_share_FAO_wage","Emploi_to_pop_FAO2","Emploi_nb_FAO2","Emploi_labforcepart_FAO2","Employees_share_FAO2","Emploi_share_FAO2","Emploi_share_ILOmod","Emploi_nb_ILO","Tot_Emploi_to_pop_ILOmod","Tot_Emploi_to_pop_ILO","Emploi_share_ILO","Emploi_Agripop_WB","Emploi_nb_WB","Emploi_share_WB","Cereals_Area_FAO","Cereals_Prod_FAO","Cereals_Yield_FAO","Crops_GPCPI_FAO","Crops_GPI_FAO","Crops_NPCPI_FAO","Crops_NPI_FAO","GDP_cons_USD_WB","Land_FAO","Pop_Rurals_FAO","Pop_Urbans_FAO","VAW_FAO","VAW_WDI","LogGDP"
"10827","LIE","Europe","Western Europe",1998,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.42,91.38,98.42,91.38,NA,4,27,5.06,NA,NA,NA
"10828","LIE","Europe","Western Europe",1999,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.95,93.25,98.95,93.25,NA,4,28,5.037,NA,NA,NA
"10829","LIE","Europe","Western Europe",2000,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.45,NA,NA,NA,NA,NA,NA,NA,99.28,94.83,99.28,94.83,NA,4,28,5.007,NA,NA,NA
"10830","LIE","Europe","Western Europe",2001,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.02,NA,NA,NA,NA,NA,NA,NA,99.51,96.15,99.51,96.15,NA,3.9,28,5.009,NA,NA,NA
"10831","LIE","Europe","Western Europe",2002,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.91,NA,NA,NA,NA,NA,NA,NA,99.61,97.24,99.61,97.24,NA,3.9,29,5.041,NA,NA,NA
"10832","LIE","Europe","Western Europe",2003,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.32,NA,NA,NA,NA,NA,NA,NA,99.63,98.12,99.63,98.12,NA,3.9,29,5.07,NA,NA,NA
"10833","LIE","Europe","Western Europe",2004,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.57,NA,NA,NA,NA,NA,NA,NA,99.57,98.84,99.57,98.84,NA,3.9,29,5.096,NA,NA,NA
"10834","LIE","Europe","Western Europe",2005,200,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.27,1.26,NA,NA,NA,NA,NA,NA,99.41,99.42,99.41,99.42,NA,3.9,30,5.12,NA,NA,NA
"10835","LIE","Europe","Western Europe",2006,200,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.87,1.18,NA,NA,NA,NA,NA,NA,101.03,101.74,101.03,101.74,NA,3.8,30,5.143,NA,NA,NA
"10836","LIE","Europe","Western Europe",2007,200,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.61,1.12,NA,NA,NA,NA,NA,NA,98.77,100.11,98.77,100.11,NA,3.8,30,5.165,NA,NA,NA
"10837","LIE","Europe","Western Europe",2008,200,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.63,1.11,NA,NA,NA,NA,NA,NA,98.32,100.27,98.32,100.27,NA,3.8,30,5.186,NA,NA,NA
"10838","LIE","Europe","Western Europe",2009,200,NA,NA,0.2,0.7,NA,NA,NA,NA,NA,NA,0.126,NA,59.74,1.15,NA,NA,NA,NA,NA,NA,97.79,100.37,97.79,100.37,NA,3.5,31,5.205,NA,NA,NA
"10839","LIE","Europe","Western Europe",2010,201,NA,NA,0.2,0.8,NA,NA,NA,NA,NA,NA,0.143,NA,59.52,1.24,NA,NA,NA,NA,NA,NA,97.19,100.4,97.19,100.4,141165.082856705,3.3,31,5.225,NA,NA,11.8576852849102
"10840","LIE","Europe","Western Europe",2011,201,NA,NA,0.2,0.8,NA,NA,NA,NA,NA,NA,0.148,NA,60.98,1.25,NA,NA,NA,NA,NA,NA,96.48,100.4,96.48,100.4,NA,3,31,5.244,NA,NA,NA
"10841","LIE","Europe","Western Europe",2012,201,NA,NA,0.2,0.8,NA,NA,NA,NA,NA,NA,0.152,NA,60.48,1.25,NA,NA,NA,NA,NA,NA,94.59,99.2,94.59,99.2,NA,3,31,5.266,NA,NA,NA
"10842","LIE","Europe","Western Europe",2013,201,NA,NA,0.2,0.9,NA,NA,NA,NA,NA,NA,0.158,NA,59.75,1.29,NA,NA,NA,NA,NA,NA,94.98,100.39,94.98,100.39,NA,2.6,32,5.291,NA,NA,NA
"10843","LIE","Europe","Western Europe",2014,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156,NA,59.38,1.27,NA,NA,NA,NA,NA,NA,100.26,106.81,100.26,106.81,NA,2.32,32,5.321,NA,NA,NA
"10844","LIE","Europe","Western Europe",2015,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162,NA,59.2,1.3,NA,NA,NA,NA,NA,NA,100.46,107.82,100.46,107.82,NA,2.16,32,5.353,NA,NA,NA
"10845","LIE","Europe","Western Europe",2016,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113,NA,59,1.03,NA,NA,NA,NA,NA,NA,101.16,109.34,101.16,109.34,NA,2.16,32,5.389,NA,NA,NA
"10846","LIE","Europe","Western Europe",2017,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121,NA,59.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5.428,NA,NA,NA
"10847","LIE","Europe","Western Europe",2018,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5.471,NA,NA,NA
"10848","LIE","Europe","Western Europe",2019,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5.518,NA,NA,NA
"10849","LIE","Europe","Western Europe",2020,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5.569,NA,NA,NA
"10850","LIE","Europe","Western Europe",2021,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,5.623,NA,NA,NA
"10851","LIE","Europe","Western Europe",2022,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,5.682,NA,NA,NA
"10852","LIE","Europe","Western Europe",2023,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,5.744,NA,NA,NA
"10853","LIE","Europe","Western Europe",2024,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,5.811,NA,NA,NA
"10854","LIE","Europe","Western Europe",2025,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,5.881,NA,NA,NA
"10855","LIE","Europe","Western Europe",2026,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,5.955,NA,NA,NA
"10856","LIE","Europe","Western Europe",2027,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,6.033,NA,NA,NA
"10857","LIE","Europe","Western Europe",2028,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,6.115,NA,NA,NA
"10858","LIE","Europe","Western Europe",2029,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,6.2,NA,NA,NA
"10859","LIE","Europe","Western Europe",2030,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,6.29,NA,NA,NA
"10860","LIE","Europe","Western Europe",2031,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,6.383,NA,NA,NA
"10861","LIE","Europe","Western Europe",2032,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,6.48,NA,NA,NA
"10862","LIE","Europe","Western Europe",2033,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,6.581,NA,NA,NA
"10863","LIE","Europe","Western Europe",2034,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,6.687,NA,NA,NA
"10864","LIE","Europe","Western Europe",2035,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,6.796,NA,NA,NA
"10865","LIE","Europe","Western Europe",2036,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,6.91,NA,NA,NA
"10866","LIE","Europe","Western Europe",2037,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,7.028,NA,NA,NA
"10867","LIE","Europe","Western Europe",2038,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,7.146,NA,NA,NA
"10868","LIE","Europe","Western Europe",2039,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,7.266,NA,NA,NA
"10869","LIE","Europe","Western Europe",2040,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,7.386,NA,NA,NA
"10870","LIE","Europe","Western Europe",2041,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,7.507,NA,NA,NA
"10871","LIE","Europe","Western Europe",2042,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,7.629,NA,NA,NA
"10872","LIE","Europe","Western Europe",2043,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,7.752,NA,NA,NA
"10873","LIE","Europe","Western Europe",2044,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,7.876,NA,NA,NA
"10874","LIE","Europe","Western Europe",2045,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,8.002,NA,NA,NA
"10875","LIE","Europe","Western Europe",2046,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,8.13,NA,NA,NA
"10876","LIE","Europe","Western Europe",2047,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,8.259,NA,NA,NA
"10877","LIE","Europe","Western Europe",2048,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,8.39,NA,NA,NA
"10878","LIE","Europe","Western Europe",2049,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,8.522,NA,NA,NA
"10879","LIE","Europe","Western Europe",2050,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,8.656,NA,NA,NA
"10880","LKA","Asia","Southern Asia",1950,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6838,1237.79,NA,NA,NA
"10881","LKA","Asia","Southern Asia",1951,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6945,1256.211,NA,NA,NA
"10882","LKA","Asia","Southern Asia",1952,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7062,1276.388,NA,NA,NA
"10883","LKA","Asia","Southern Asia",1953,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7186,1302.419,NA,NA,NA
"10884","LKA","Asia","Southern Asia",1954,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7313,1340.791,NA,NA,NA
"10885","LKA","Asia","Southern Asia",1955,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7450,1381.995,NA,NA,NA
"10886","LKA","Asia","Southern Asia",1956,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7598,1426.025,NA,NA,NA
"10887","LKA","Asia","Southern Asia",1957,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7756,1472.68,NA,NA,NA
"10888","LKA","Asia","Southern Asia",1958,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7922,1521.77,NA,NA,NA
"10889","LKA","Asia","Southern Asia",1959,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8094,1572.947,NA,NA,NA
"10890","LKA","Asia","Southern Asia",1960,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8269,1625.916,NA,NA,NA
"10891","LKA","Asia","Southern Asia",1961,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539171,951868,17654,94.48,48.92,93.65,48.49,585.90787628665,936.5,8448,1680.404,NA,NA,6.37316256951662
"10892","LKA","Asia","Southern Asia",1962,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568096,1061828,18691,97.55,51.71,96.75,51.29,594.144091699369,945,8628,1736.475,NA,NA,6.38712186856368
"10893","LKA","Asia","Southern Asia",1963,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582457,1076631,18484,97.71,53.03,96.94,52.61,594.996638280165,1126.5,8813,1794.362,NA,NA,6.38855575558037
"10894","LKA","Asia","Southern Asia",1964,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573881,1100142,19170,99.55,55.31,98.85,54.92,603.854488676193,1127,8982,1874.686,NA,NA,6.40333325612291
"10895","LKA","Asia","Southern Asia",1965,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472886,795199,16816,90.64,51.57,89.84,51.12,604.637643484447,1108.5,9157,1959.304,NA,NA,6.40462934220745
"10896","LKA","Asia","Southern Asia",1966,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583713,1011504,17329,91.13,53.11,90.31,52.63,619.956138172743,1136.5,9336,2048.18,NA,NA,6.42964873065393
"10897","LKA","Asia","Southern Asia",1967,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584108,1190706,20385,98.78,58.97,98.01,58.51,644.197138529217,1136.5,9518,2141.068,NA,NA,6.46800479498909
"10898","LKA","Asia","Southern Asia",1968,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606910,1385641,22831,100.51,61.44,99.72,60.96,665.584059862254,1147.5,9701,2237.388,NA,NA,6.50066494069597
"10899","LKA","Asia","Southern Asia",1969,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582000,1412377,24268,97.85,61.2,97.08,60.72,700.666774949009,1146,9879,2335.982,NA,NA,6.55203241731065
"10900","LKA","Asia","Southern Asia",1970,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763084,1644193,21547,101.31,64.78,100.48,64.25,711.838414329555,1179.5,10049,2436.293,NA,NA,6.56785093948944
"10901","LKA","Asia","Southern Asia",1971,197,NA,NA,NA,56.3,NA,NA,NA,NA,NA,NA,551.494,NA,NA,NA,NA,NA,NA,732973,1421355,19392,96.55,63.03,95.85,62.57,706.315345271163,1169.5,10209,2537.81,NA,NA,6.5600618024583
"10902","LKA","Asia","Southern Asia",1972,197,NA,NA,NA,55.9,NA,NA,NA,NA,NA,NA,574.244,NA,NA,NA,NA,NA,NA,682632,1342614,19668,93.23,62.08,92.38,61.51,689.651374584942,1168,10412,2589.147,NA,NA,6.53618621568266
"10903","LKA","Asia","Southern Asia",1973,197,NA,NA,NA,53.7,NA,NA,NA,NA,NA,NA,568.526,NA,NA,NA,NA,NA,NA,734307,1353723,18435,91.4,62.03,90.6,61.48,724.404872073089,1169.5,10632,2619.788,NA,NA,6.58535045165352
"10904","LKA","Asia","Southern Asia",1974,197,NA,NA,NA,51.4,NA,NA,NA,NA,NA,NA,515.918,NA,NA,NA,NA,NA,NA,875379,1650815,18858,96.97,67.04,95.99,66.37,738.341114737347,1197.5,10852,2649.794,NA,NA,6.60440593290324
"10905","LKA","Asia","Southern Asia",1975,197,NA,NA,NA,50.9,NA,NA,NA,NA,NA,NA,508.639,NA,NA,NA,NA,NA,NA,691085,1211357,17528,98.71,69.53,98.09,69.09,769.151299095289,1175,11075,2679.794,NA,NA,6.64528769800155
"10906","LKA","Asia","Southern Asia",1976,197,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,517.116,NA,NA,NA,NA,NA,NA,720940,1306398,18121,97.43,69.91,96.72,69.41,780.189134592947,1193.5,11302,2709.976,NA,NA,6.65953637053742
"10907","LKA","Asia","Southern Asia",1977,197,NA,NA,NA,49.7,NA,NA,NA,NA,NA,NA,516.261,NA,NA,NA,NA,NA,NA,849810,1719023,20228,98.4,71.92,97.84,71.52,805.020539530886,1212,11532,2740.089,NA,NA,6.69086779203826
"10908","LKA","Asia","Southern Asia",1978,197,NA,NA,NA,50.1,NA,NA,NA,NA,NA,NA,566.446,NA,NA,NA,NA,NA,NA,901205,1932237,21441,102.39,76.2,101.85,75.8,835.313051068203,1230,11762,2769.459,NA,NA,6.72780656604804
"10909","LKA","Asia","Southern Asia",1979,197,NA,NA,NA,47.4,NA,NA,NA,NA,NA,NA,520.505,NA,NA,NA,NA,NA,NA,836292,1955033,23377,113.3,85.8,112.97,85.55,873.463284962365,1175,11989,2797.289,NA,NA,6.7724660965927
"10910","LKA","Asia","Southern Asia",1980,198,NA,NA,NA,49.8,NA,NA,NA,NA,NA,NA,537.079,NA,NA,NA,NA,NA,NA,867782,2170390,25011,116.5,89.7,116.22,89.49,909.32330957882,1183.5,12210,2823.006,NA,746.961306083164,6.81270070704404
"10911","LKA","Asia","Southern Asia",1981,198,NA,45.9,2172.7,49.3,NA,2173,NA,NA,45.9,NA,489.721,NA,NA,NA,NA,NA,NA,889293,2265866,25479,110.92,86.75,110.48,86.41,946.202402723469,1205,12418,2851.944,917.668823,793.295782642864,6.85245650253378
"10912","LKA","Asia","Southern Asia",1982,198,NA,NA,NA,47.9,NA,NA,NA,NA,NA,NA,471.043,NA,NA,NA,NA,NA,NA,795759,2192543,27553,103.92,82.5,103.44,82.12,970.825481783802,1178.5,12606,2892.749,NA,809.678856170341,6.87814672174015
"10913","LKA","Asia","Southern Asia",1983,198,NA,NA,NA,43.5,NA,NA,NA,NA,NA,NA,331.44,NA,NA,NA,NA,NA,NA,824826,2528616,30656,115.17,92.76,114.9,92.53,1003.04903848169,1184.5,12790,2932.602,NA,846.596186240642,6.91079967857304
"10914","LKA","Asia","Southern Asia",1984,198,NA,NA,NA,46.8,NA,NA,NA,NA,NA,NA,448.11,NA,NA,NA,NA,NA,NA,937257,2467570,26328,107.53,87.84,107.13,87.51,1039.35131497218,1186,12975,2972.465,NA,838.333676167754,6.94635206192777
"10915","LKA","Asia","Southern Asia",1985,198,NA,49.3,2531,45.8,NA,2531,NA,NA,49.3,NA,357.703,NA,NA,NA,NA,NA,NA,912657,2702001,29606,110.26,91.36,110.04,91.18,1075.90908958969,1188,13162,3012.979,872.982056,909.946798721173,6.9809212479234
"10916","LKA","Asia","Southern Asia",1986,198,NA,NA,NA,45.5,NA,NA,NA,NA,NA,NA,363.712,NA,NA,NA,NA,NA,NA,882311,2638561,29905,110.42,92.81,110.15,92.58,1106.83742239464,1193.5,13354,3054.318,NA,936.92696867229,7.00926205868437
"10917","LKA","Asia","Southern Asia",1987,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726403,2177294,29974,93.71,79.89,93.4,79.63,1110.02773461467,1206,13547,3096.079,NA,853.686421593859,7.01214028013357
"10918","LKA","Asia","Southern Asia",1988,198,NA,NA,NA,44.5,NA,NA,NA,NA,NA,NA,241.255,NA,NA,NA,NA,NA,NA,865221,2523913,29171,98.98,85.57,98.61,85.25,1121.69251116632,1207.5,13740,3137.588,NA,845.152463040019,7.02259399430396
"10919","LKA","Asia","Southern Asia",1989,198,NA,NA,NA,48.4,NA,NA,NA,NA,NA,NA,259.648,NA,NA,NA,NA,NA,NA,729393,2101237,28808,91.06,79.79,90.8,79.56,1132.15826009946,1209,13928,3177.906,NA,810.27771897151,7.03188105473279
"10920","LKA","Asia","Southern Asia",1990,199,NA,47.8,2851.1,42,NA,2851,NA,NA,47.8,NA,320.412,NA,NA,47.81,NA,NA,NA,869766,2578860,29650,98.44,87.36,98.12,87.07,1189.39329195959,1210,14108,3216.289,796.385193,856.822060096763,7.08119861740422
"10921","LKA","Asia","Southern Asia",1991,199,NA,41.4,2125.8,41.8,NA,2126,NA,NA,41.4,42.838,334.211,51.182,NA,41.39,NA,NA,42.8380012512207,830505,2429895,29258,92.7,83.26,92.45,83.03,1229.21537792495,1216.5,14280,3252.915,1086.944824,887.888755569652,7.114131340693
"10922","LKA","Asia","Southern Asia",1992,199,NA,43.6,2175,40.3,NA,2175,NA,NA,43.6,45.006,260.377,49.248,NA,43.62,NA,NA,45.0040016174316,802603,2373882,29577,87.7,79.68,87.36,79.37,1268.76076272564,1227.5,14445,3287.921,1042.995361,889.10408518123,7.14579592569058
"10923","LKA","Asia","Southern Asia",1993,199,NA,38.7,1960.7,36.6,NA,1961,NA,NA,38.7,40.652,266.946,49.591,NA,38.66,NA,NA,40.6459999084473,862816,2609310,30242,94.67,86.92,94.42,86.69,1342.08837520454,1215,14601,3320.563,1235.713989,924.437230231346,7.20198216871998
"10924","LKA","Asia","Southern Asia",1994,199,NA,42.6,2191.6,40,NA,2192,NA,NA,42.6,43.918,317.348,50.167,NA,42.57,NA,NA,43.9160003662109,938132,2722454,29020,99.76,92.46,99.46,92.18,1403.94973896014,1216.5,14742,3349.891,1141.591064,937.697619815349,7.24704478548354
"10925","LKA","Asia","Southern Asia",1995,199,NA,37.4,1985.3,49.9,NA,1985,NA,NA,37.4,39.57,473.92,48.798,NA,37.35,NA,NA,39.5670013427734,933651,2850089,30526,101.43,94.77,101.19,94.55,1469.09186436749,1228,14866,3375.471,1303.317871,997.399000846262,7.29239970952665
"10926","LKA","Asia","Southern Asia",1996,199,NA,35.1,1962.7,38.7,NA,1963,NA,NA,35.1,36.476,421.7,49.465,NA,35.13,NA,NA,36.4770011901855,697613,2098777,30085,90.25,84.91,90.12,84.79,1514.54174610146,1228.5,14971,3396.547,1264.557251,935.775083826647,7.32286819436701
"10927","LKA","Asia","Southern Asia",1997,199,NA,37.4,2080.7,32.7,NA,2081,NA,NA,37.4,38.711,275.2,50.032,NA,37.36,NA,NA,38.7089996337891,721837,2268861,31432,92.49,87.51,92.45,87.47,1602.44954994811,1229,15060,3413.9,1229.46814,954.660637429458,7.37928870620759
"10928","LKA","Asia","Southern Asia",1998,199,NA,41.6,2472.3,36.8,NA,2472,NA,NA,41.6,42.664,364.9,54.054,NA,41.58,NA,NA,42.6580009460449,803160,2730821,34001,96.04,91.33,95.98,91.28,1669.22942636196,1229.5,15145,3430.456,1059.99939,915.679391121727,7.42011737758307
"10929","LKA","Asia","Southern Asia",1999,199,NA,NA,NA,36.4,NA,NA,NA,NA,NA,41.697,315.4,52.75,NA,NA,NA,NA,41.6889991760254,906530,2893630,31920,99.55,95.18,99.43,95.06,1731.83868715352,1237.5,15245,3450.195,NA,979.531925523386,7.45693894803749
"10930","LKA","Asia","Southern Asia",2000,200,NA,NA,NA,28.6,NA,NA,57.8,NA,NA,40.674,294.4,52.515,NA,NA,NA,NA,41.2639999389648,867548,2896040,33382,100.33,96.5,100.27,96.44,1824.72107196506,1240,15371,3475.819,NA,999.06387635983,7.50918241705637
"10931","LKA","Asia","Southern Asia",2001,200,NA,NA,NA,24.2,NA,NA,NA,NA,NA,39.954,243.7,52.297,NA,NA,NA,NA,40.939998626709,796560,2728140,34249,94.9,91.92,94.88,91.89,1784.06717848421,1240.5,15528,3508.668,NA,952.008201131483,7.486650968532
"10932","LKA","Asia","Southern Asia",2002,200,NA,34.5,2247.6,23.3,NA,2248,NA,18.225166,34.5,38.423,460.6455,51.71,NA,34.48,NA,NA,36.6370010375977,848790,2890180,34051,96.69,94.37,96.59,94.28,1840.56738996089,1243,15713,3547.55,1239.747925,960.274158117456,7.51782916717777
